,Date,Away Team,Away Score,Home Team,Home Score,Away Division,Home Division,Game Type,Game_ID,Away ELO Prior,Away EA,Away ELO Posterior,Away Delta,Home ELO Prior,Home EA,Home ELO Posterior,Home Delta
30,09/21/25,Real Bacon,4,Flying Monkeys,5,Division 6C,Division 6A,REG,09/21/25_Real Bacon_@_Flying Monkeys,2405,52.9,2367,-38,2385,47.1,2423,38
31,09/21/25,Coyotes,3,Rainier Reindeer HC-6B,5,Division 6C,Division 6B,REG,09/21/25_Coyotes_@_Rainier Reindeer HC-6B,2469,17.0,2452,-17,2744,83.0,2761,17
32,09/22/25,Monarchs 5D,3,Gamblers,3,Division 5D,Division 5C,REG,09/22/25_Monarchs 5D_@_Gamblers,3123,82.8,3100,-23,2850,17.2,2873,23
33,09/22/25,Dirty Couch Hockey Club,2,Alpuckas,2,Division 6B,Division 5D,REG,09/22/25_Dirty Couch Hockey Club_@_Alpuckas,2701,36.4,2713,12,2798,63.6,2786,-12
34,09/22/25,Brewzers OGB,2,Fossils,1,Division 6A,Division 6A,REG,09/22/25_Brewzers OGB_@_Fossils,2650,23.9,2709,59,2851,76.1,2792,-59
35,09/22/25,Honey Badgers,2,Squids,9,Division 6C,Division 6A,REG,09/22/25_Honey Badgers_@_Squids,2518,55.3,2429,-89,2481,44.7,2570,89
36,09/22/25,Highlanders,0,Piranhas,1,Division 5D,Division 5C,REG,09/22/25_Highlanders_@_Piranhas,2992,83.5,2931,-61,2710,16.5,2771,61
37,09/22/25,Jokres,0,Dumb Pucks,2,Division 6B,Division 6B,REG,09/22/25_Jokres_@_Dumb Pucks,2778,71.3,2700,-78,2620,28.7,2698,78
38,09/22/25,Dumpster Fire,4,Renegades,4,Division 5A,Division 5B,REG,09/22/25_Dumpster Fire_@_Renegades,3050,43.0,3057,7,3099,57.0,3092,-7
39,09/22/25,Top Cheddar,7,Lumberjacks,3,Division 5A,Division 5D,REG,09/22/25_Top Cheddar_@_Lumberjacks,2850,32.6,2948,98,2976,67.4,2878,-98
40,09/22/25,Seals 5D,5,Midnight Twist,2,Division 5D,Division 6A,REG,09/22/25_Seals 5D_@_Midnight Twist,2989,54.7,3052,63,2956,45.3,2893,-63
41,09/22/25,Seagulls,2,Reapers,4,Division 5B,Division 5B,REG,09/22/25_Seagulls_@_Reapers,3080,88.4,2982,-98,2727,11.6,2825,98
42,09/22/25,BSOD,2,Not Sure 5A,7,Division 4C,Division 5A,REG,09/22/25_BSOD_@_Not Sure 5A,2944,14.2,2925,-19,3256,85.8,3275,19
43,09/22/25,WKUP-5,5,Yetis,3,Division 5B,Division 5C,REG,09/22/25_WKUP-5_@_Yetis,2896,26.1,2982,86,3077,73.9,2991,-86
44,09/23/25,PussyCats,6,Black Katz,2,Division 6A,Division 5D,REG,09/23/25_PussyCats_@_Black Katz,2803,76.5,2839,36,2598,23.5,2562,-36
45,09/23/25,The Mighty Geoducks,6,Pheasants,3,Division 2,Division 2,REG,09/23/25_The Mighty Geoducks_@_Pheasants,4123,73.6,4161,38,3945,26.4,3907,-38
46,09/23/25,Ice-O-Topes,4,Bullets,2,Division 5A,Division 5C,REG,09/23/25_Ice-O-Topes_@_Bullets,2741,23.9,2829,88,2942,76.1,2854,-88
47,09/23/25,Puckbuddies,2,Breakers,3,Division 3B,Division 3B,REG,09/23/25_Puckbuddies_@_Breakers,3592,34.2,3568,-24,3706,65.8,3730,24
48,09/23/25,DevilFish,3,Dead Rabbits,0,Division 4C,Division 4C,REG,09/23/25_DevilFish_@_Dead Rabbits,3232,44.6,3308,76,3270,55.4,3194,-76
49,09/23/25,Coconut Corgis,2,Greasy Weasels,0,Division 4A,Division 4B,REG,09/23/25_Coconut Corgis_@_Greasy Weasels,3454,68.3,3492,38,3321,31.7,3283,-38
50,09/24/25,Trash Pandas 5B,5,Roughnecks - Game Theory,6,Division 5B,Division 5A,REG,09/24/25_Trash Pandas 5B_@_Roughnecks - Game Theory,2896,25.3,2879,-17,3084,74.7,3101,17
51,09/24/25,Kraken Up,2,Night Owls,4,Division 4B,Division 4B,REG,09/24/25_Kraken Up_@_Night Owls,3290,15.2,3274,-16,3588,84.8,3604,16
52,09/24/25,Moose Knuckle,3,Wolves,4,Division 4C,Division 4C,REG,09/24/25_Moose Knuckle_@_Wolves,3229,32.4,3207,-22,3357,67.6,3379,22
53,09/24/25,Goal Diggers,4,Maple Bars,0,Division 4A,Division 4A,REG,09/24/25_Goal Diggers_@_Maple Bars,3431,35.2,3526,95,3537,64.8,3442,-95
54,09/24/25,Buck Wild,2,Schilling Cider,3,Division 4B,Division 4B,REG,09/24/25_Buck Wild_@_Schilling Cider,3382,68.3,3333,-49,3249,31.7,3298,49
55,09/24/25,Booze Hounds,3,Shockers,3,Division 3B,Division 3B,REG,09/24/25_Booze Hounds_@_Shockers,3780,83.8,3756,-24,3494,16.2,3518,24
56,09/24/25,Hooligans,3,Edible Arrangements,2,Division 4C,Division 4C,REG,09/24/25_Hooligans_@_Edible Arrangements,2962,25.2,3020,58,3151,74.8,3093,-58
57,09/24/25,Rhinos,3,Koronis Motors,5,Division 3A,Division 2,REG,09/24/25_Rhinos_@_Koronis Motors,3880,13.6,3866,-14,4201,86.4,4215,14
58,09/24/25,MMHC,4,Sabercats,4,Division 3B,Division 3B,REG,09/24/25_MMHC_@_Sabercats,3687,67.3,3676,-11,3562,32.7,3573,11
59,09/24/25,Puget Sound Pigeons,5,The Herd,1,Division 3,Division 3,REG,09/24/25_Puget Sound Pigeons_@_The Herd,3979,54.4,4047,68,3948,45.6,3880,-68
60,09/25/25,LLUA,5,Skeletons,4,Division 4C,Division 4C,REG,09/25/25_LLUA_@_Skeletons,3323,38.0,3371,48,3408,62.0,3360,-48
61,09/25/25,Mighty Mallards,0,Chinooks,5,Division 4B,Division 4A,REG,09/25/25_Mighty Mallards_@_Chinooks,3457,31.5,3413,-44,3592,68.5,3636,44
62,09/25/25,Skateful Dead,3,Steelhead,5,Division 4A,Division 4A,REG,09/25/25_Skateful Dead_@_Steelhead,3597,61.6,3531,-66,3515,38.4,3581,66
63,09/25/25,The Brigade,7,Pull Tab Bandits,4,Division 2,Division 2,REG,09/25/25_The Brigade_@_Pull Tab Bandits,4025,45.1,4101,76,4059,54.9,3983,-76
64,09/25/25,Sasquatch,2,Bombers,3,Division 3B,Division 3B,REG,09/25/25_Sasquatch_@_Bombers,3799,57.7,3758,-41,3745,42.3,3786,41
65,09/25/25,Mustangs,1,Mavericks,2,Division 1,Division 2,REG,09/25/25_Mustangs_@_Mavericks,4185,51.6,4148,-37,4174,48.4,4211,37
66,09/25/25,Falcons,2,ALTP,7,Division 1,Division 1,REG,09/25/25_Falcons_@_ALTP,4676,84.6,4551,-125,4380,15.4,4505,125
67,09/25/25,Bar Down Transportation,3,Eagles,6,Division 3A,Division 3,REG,09/25/25_Bar Down Transportation_@_Eagles,3850,34.2,3808,-42,3964,65.8,4006,42
68,09/25/25,NW Stars,8,Northwest Crabs,0,Division 1,Division 2,REG,09/25/25_NW Stars_@_Northwest Crabs,4103,37.2,4220,117,4194,62.8,4077,-117
69,09/25/25,Chiefs,7,Red Dog,5,Division 2,Division 2,REG,09/25/25_Chiefs_@_Red Dog,4057,66.2,4098,41,3940,33.8,3899,-41
70,09/25/25,Seattle Supernova,3,ESB,3,Division 1,Division 1,REG,09/25/25_Seattle Supernova_@_ESB,4250,62.1,4243,-7,4164,37.9,4171,7
71,09/28/25,Rainier Reindeers HC-9,0,Fighting Clams,4,Division 9B,Division 9A,REG,09/28/25_Rainier Reindeers HC-9_@_Fighting Clams,1477,32.0,1436,-41,1608,68.0,1650,42
72,09/28/25,Yacht Flippers,0,Blackbirds,4,Division 9A,Division 9A,REG,09/28/25_Yacht Flippers_@_Blackbirds,1460,28.8,1423,-37,1618,71.2,1655,37
73,09/28/25,Rainiers,3,SEA Cucumbers,4,Division 8B,Division 8B,REG,09/28/25_Rainiers_@_SEA Cucumbers,1620,51.8,1584,-36,1608,48.2,1645,37
74,09/28/25,Seal Team Sticks,6,Seattle Slapshots,1,Division 8B,Division 8B,REG,09/28/25_Seal Team Sticks_@_Seattle Slapshots,1727,55.0,1798,71,1692,45.0,1620,-72
75,09/28/25,Sockeyes Div 8,1,Glow Sticks,4,Division 8A,Division 8A,REG,09/28/25_Sockeyes Div 8_@_Glow Sticks,1862,84.6,1753,-109,1566,15.4,1675,109
76,09/28/25,Doom Clouds,2,Red Zeppelin,7,Division 10A,Division 10A,REG,09/28/25_Doom Clouds_@_Red Zeppelin,1040,71.1,936,-104,883,28.9,987,104
77,09/28/25,BLU Bombers,7,Blackouts,2,Division 7C,Division 8A,REG,09/28/25_BLU Bombers_@_Blackouts,1848,76.2,1887,39,1645,23.8,1607,-38
78,09/28/25,Toe Dragons,3,Scrooge McPuck,4,Division 8B,Division 8A,REG,09/28/25_Toe Dragons_@_Scrooge McPuck,1806,62.6,1761,-45,1716,37.4,1761,45
79,09/28/25,Khaos,4,Gremlins Hockey,4,Division 9A,Division 9A,REG,09/28/25_Khaos_@_Gremlins Hockey,1424,33.5,1438,14,1543,66.5,1529,-14
80,09/28/25,Ice Breakers,10,Golden Mules,0,Division 10A,Division 10A,REG,09/28/25_Ice Breakers_@_Golden Mules,949,48.3,1056,107,960,51.7,853,-107
81,09/28/25,Purple Reign,1,Orange Crush,5,Division 9B,Division 9B,REG,09/28/25_Purple Reign_@_Orange Crush,1346,68.2,1254,-92,1213,31.8,1306,93
82,09/28/25,Raiders,7,Greenhorns,1,Division 6D,Division 6C,REG,09/28/25_Raiders_@_Greenhorns,2442,24.2,2566,124,2641,75.8,2516,-125
83,09/28/25,Coyotes,1,Hackers,2,Division 6C,Division 6C,REG,09/28/25_Coyotes_@_Hackers,2452,44.1,2421,-31,2493,55.9,2524,31
84,09/28/25,Honey Badgers,3,Mighty Boosh,6,Division 6C,Division 6B,REG,09/28/25_Honey Badgers_@_Mighty Boosh,2429,46.8,2372,-57,2451,53.2,2509,58
85,09/28/25,Tropical Punchers,2,Mighty Moose,5,Division 9B,Division 9B,REG,09/28/25_Tropical Punchers_@_Mighty Moose,1077,35.1,1035,-42,1184,64.9,1227,43
86,09/28/25,Wranglers,6,Barrel Aged Brewzers,5,Division 6D,Division 6D,REG,09/28/25_Wranglers_@_Barrel Aged Brewzers,2481,57.9,2515,34,2425,42.1,2392,-33
87,09/28/25,Beer Dragons,4,Purple Puck Eaters,5,Division 9B,Division 9B,REG,09/28/25_Beer Dragons_@_Purple Puck Eaters,928,40.2,900,-28,997,59.8,1025,28
88,09/28/25,Seattle Dogs,2,LKI,5,Division 7C,Division 7C,REG,09/28/25_Seattle Dogs_@_LKI,1910,66.2,1827,-83,1793,33.8,1877,84
89,09/28/25,Hampton West Hockey Club,4,Bandits,2,Division 7B,Division 7B,REG,09/28/25_Hampton West Hockey Club_@_Bandits,2214,72.7,2247,33,2044,27.3,2011,-33
90,09/28/25,Real Bacon,0,Rainier Reindeer HC-6B,8,Division 6C,Division 6B,REG,09/28/25_Real Bacon_@_Rainier Reindeer HC-6B,2367,9.4,2352,-15,2761,90.6,2776,15
91,09/28/25,Seals Lower,4,Roughnecks Mobile Infantry,4,Division 7A,Division 7B,REG,09/28/25_Seals Lower_@_Roughnecks Mobile Infantry,2287,83.5,2263,-24,2005,16.5,2029,24
92,09/28/25,Frozen Assets,2,Spicy Kittens,2,Division 9A,Division 9B,REG,09/28/25_Frozen Assets_@_Spicy Kittens,1282,25.8,1302,20,1466,74.2,1446,-20
93,09/28/25,Chucklepucks,4,Fluffy Bunnies,0,Division 7A,Division 7B,REG,09/28/25_Chucklepucks_@_Fluffy Bunnies,2136,74.7,2174,38,1948,25.3,1909,-39
94,09/28/25,Squids,4,Flying Monkeys,2,Division 6A,Division 6A,REG,09/28/25_Squids_@_Flying Monkeys,2570,70.0,2606,36,2423,30.0,2386,-37
95,09/28/25,Hungry Hatchlings,1,Iced Awesome,9,Division 8B,Division 7B,REG,09/28/25_Hungry Hatchlings_@_Iced Awesome,1765,21.2,1731,-34,1993,78.8,2028,35
96,09/28/25,Quacken,5,Los Tigres,4,Division 7C,Division 7C,REG,09/28/25_Quacken_@_Los Tigres,1903,45.0,1946,43,1938,55.0,1895,-43
97,09/28/25,Spittin'' Llamas,2,Orcas,3,Division 8A,Division 8A,REG,09/28/25_Spittin'' Llamas_@_Orcas,1783,56.8,1742,-41,1736,43.2,1776,40
98,09/28/25,Trash Pandas Garbage Legacy,6,Not Sure 7A,5,Division 6D,Division 7A,REG,09/28/25_Trash Pandas Garbage Legacy_@_Not Sure 7A,2360,57.3,2394,34,2309,42.7,2275,-34
99,09/28/25,Monarchs 6C,4,Blades,1,Division 6C,Division 6D,REG,09/28/25_Monarchs 6C_@_Blades,2353,31.2,2446,93,2490,68.8,2397,-93
100,09/28/25,Pond Pigeons,2,Trash Pandas 7 Landis,5,Division 7C,Division 7A,REG,09/28/25_Pond Pigeons_@_Trash Pandas 7 Landis,1869,11.9,1854,-15,2216,88.1,2230,14
101,09/28/25,Mudflaps,4,Seattle Freeze,2,Division 6D,Division 7A,REG,09/28/25_Mudflaps_@_Seattle Freeze,2301,50.8,2360,59,2296,49.2,2237,-59
102,09/28/25,Cascadians HC,11,Birrds,7,Division 7A,Division 7B,REG,09/28/25_Cascadians HC_@_Birrds,2205,61.4,2263,58,2125,38.6,2066,-59
103,09/29/25,Reapers,7,Top Cheddar,5,Division 5B,Division 5A,REG,09/29/25_Reapers_@_Top Cheddar,2825,33.0,2903,78,2948,67.0,2870,-78
104,09/29/25,Roughnecks - Game Theory,0,Ice-O-Topes,2,Division 5A,Division 5A,REG,09/29/25_Roughnecks - Game Theory_@_Ice-O-Topes,3101,82.8,3010,-91,2829,17.2,2920,91
105,09/29/25,Highlanders,4,Gamblers,6,Division 5D,Division 5C,REG,09/29/25_Highlanders_@_Gamblers,2931,58.1,2868,-63,2873,41.9,2936,63
106,09/29/25,WKUP-5,2,Bullets,3,Division 5B,Division 5C,REG,09/29/25_WKUP-5_@_Bullets,2982,67.6,2933,-49,2854,32.4,2903,49
107,09/29/25,Dirty Couch Hockey Club,0,Midnight Twist,5,Division 6B,Division 6A,REG,09/29/25_Dirty Couch Hockey Club_@_Midnight Twist,2713,26.2,2677,-36,2893,73.8,2929,36
108,09/29/25,Piranhas,3,Monarchs 5D,2,Division 5C,Division 5D,REG,09/29/25_Piranhas_@_Monarchs 5D,2771,13.1,2838,67,3100,86.9,3033,-67
109,09/29/25,Trash Pandas 5B,4,Renegades,2,Division 5B,Division 5B,REG,09/29/25_Trash Pandas 5B_@_Renegades,2879,22.7,2968,89,3092,77.3,3002,-90
110,09/29/25,BSOD,2,Hooligans,3,Division 4C,Division 4C,REG,09/29/25_BSOD_@_Hooligans,2925,36.7,2899,-26,3020,63.3,3045,25
111,09/29/25,Yetis,5,Lumberjacks,0,Division 5C,Division 5D,REG,09/29/25_Yetis_@_Lumberjacks,2991,65.8,3047,56,2878,34.2,2823,-55
112,09/29/25,Not Sure 5A,2,Edible Arrangements,9,Division 5A,Division 4C,REG,09/29/25_Not Sure 5A_@_Edible Arrangements,3275,74.0,3154,-121,3093,26.0,3215,122
113,09/29/25,Seagulls,5,Dumpster Fire,4,Division 5B,Division 5A,REG,09/29/25_Seagulls_@_Dumpster Fire,2982,39.3,3029,47,3057,60.7,3010,-47
114,09/29/25,Fossils,7,PussyCats,3,Division 6A,Division 6A,REG,09/29/25_Fossils_@_PussyCats,2792,43.4,2876,84,2839,56.6,2755,-84
115,09/29/25,Jokres,8,Icemen,2,Division 6B,Division 6B,REG,09/29/25_Jokres_@_Icemen,2700,76.1,2742,42,2499,23.9,2458,-41
116,09/29/25,Alpuckas,4,Stingers,7,Division 5D,Division 5C,REG,09/29/25_Alpuckas_@_Stingers,2786,60.1,2710,-76,2715,39.9,2790,75
117,09/29/25,Brewzers OGB,8,Dumb Pucks,1,Division 6A,Division 6B,REG,09/29/25_Brewzers OGB_@_Dumb Pucks,2709,51.6,2795,86,2698,48.4,2611,-87
118,09/30/25,Coconut Corgis,5,Night Owls,0,Division 4A,Division 4B,REG,09/30/25_Coconut Corgis_@_Night Owls,3492,34.5,3594,102,3604,65.5,3502,-102
119,09/30/25,Seals 5D,1,Black Katz,3,Division 5D,Division 5D,REG,09/30/25_Seals 5D_@_Black Katz,3052,94.4,2947,-105,2562,5.6,2668,106
120,09/30/25,Greasy Weasels,3,Kraken Up,9,Division 4B,Division 4B,REG,09/30/25_Greasy Weasels_@_Kraken Up,3283,51.2,3205,-78,3274,48.8,3352,78
121,09/30/25,Mighty Mallards,3,Maple Bars,8,Division 4B,Division 4A,REG,09/30/25_Mighty Mallards_@_Maple Bars,3413,45.9,3349,-64,3442,54.1,3507,65
122,09/30/25,Wolves,4,LLUA,6,Division 4C,Division 4C,REG,09/30/25_Wolves_@_LLUA,3379,51.1,3325,-54,3371,48.9,3426,55
123,09/30/25,Steelhead,3,Schilling Cider,3,Division 4A,Division 4B,REG,09/30/25_Steelhead_@_Schilling Cider,3581,83.6,3557,-24,3298,16.4,3322,24
124,09/30/25,Dead Rabbits,4,Moose Knuckle,3,Division 4C,Division 4C,REG,09/30/25_Dead Rabbits_@_Moose Knuckle,3194,48.1,3235,41,3207,51.9,3166,-41
125,10/01/25,Sabercats,6,Breakers,2,Division 3B,Division 3B,REG,10/01/25_Sabercats_@_Breakers,3573,28.9,3676,103,3730,71.1,3626,-104
126,10/01/25,Sasquatch,3,MMHC,5,Division 3B,Division 3B,REG,10/01/25_Sasquatch_@_MMHC,3758,61.6,3691,-67,3676,38.4,3742,66
127,10/01/25,The Brigade,10,Bar Down Transportation,5,Division 2,Division 3A,REG,10/01/25_The Brigade_@_Bar Down Transportation,4101,84.3,4126,25,3808,15.7,3783,-25
128,10/01/25,Pull Tab Bandits,8,Eagles,4,Division 2,Division 3,REG,10/01/25_Pull Tab Bandits_@_Eagles,3983,46.8,4062,79,4006,53.2,3927,-79
129,10/01/25,Chinooks,10,Buck Wild,1,Division 4A,Division 4B,REG,10/01/25_Chinooks_@_Buck Wild,3636,85.1,3666,30,3333,14.9,3302,-31
130,10/01/25,Puget Sound Pigeons,3,Booze Hounds,3,Division 3,Division 3B,REG,10/01/25_Puget Sound Pigeons_@_Booze Hounds,4047,84.2,4022,-25,3756,15.8,3780,24
131,10/01/25,Skeletons,0,DevilFish,1,Division 4C,Division 4C,REG,10/01/25_Skeletons_@_DevilFish,3360,57.3,3319,-41,3308,42.7,3349,41
132,10/01/25,Bombers,4,Puckbuddies,6,Division 3B,Division 3B,REG,10/01/25_Bombers_@_Puckbuddies,3786,77.8,3701,-85,3568,22.2,3654,86
133,10/02/25,Koronis Motors,1,Red Dog,4,Division 2,Division 2,REG,10/02/25_Koronis Motors_@_Red Dog,4215,86.0,4104,-111,3899,14.0,4010,111
134,10/02/25,Pheasants,3,Chiefs,5,Division 2,Division 2,REG,10/02/25_Pheasants_@_Chiefs,3907,25.1,3882,-25,4098,74.9,4124,26
135,10/02/25,ESB,4,Mustangs,6,Division 1,Division 1,REG,10/02/25_ESB_@_Mustangs,4171,53.3,4114,-57,4148,46.7,4205,57
136,10/02/25,Falcons,1,Northwest Crabs,0,Division 1,Division 2,REG,10/02/25_Falcons_@_Northwest Crabs,4551,93.9,4556,5,4077,6.1,4072,-5
137,10/02/25,NW Stars,3,ALTP,6,Division 1,Division 1,REG,10/02/25_NW Stars_@_ALTP,4220,16.2,4200,-20,4505,83.8,4524,19
138,10/02/25,Rhinos,0,Mavericks,12,Division 3A,Division 2,REG,10/02/25_Rhinos_@_Mavericks,3866,12.1,3843,-23,4211,87.9,4234,23
139,10/02/25,The Herd,7,Shockers,4,Division 3,Division 3B,REG,10/02/25_The Herd_@_Shockers,3880,88.9,3896,16,3518,11.1,3502,-16
140,10/02/25,Seattle Supernova,1,The Mighty Geoducks,2,Division 1,Division 2,REG,10/02/25_Seattle Supernova_@_The Mighty Geoducks,4243,61.6,4199,-44,4161,38.4,4205,44
141,10/02/25,Skateful Dead,7,Goal Diggers,5,Division 4A,Division 4A,REG,10/02/25_Skateful Dead_@_Goal Diggers,3531,50.7,3589,58,3526,49.3,3467,-59
142,10/05/25,Los Tigres,1,Orcas,2,Division 7C,Division 8A,REG,10/05/25_Los Tigres_@_Orcas,1895,66.4,1847,-48,1776,33.6,1824,48
143,10/05/25,Fluffy Bunnies,2,Quacken,0,Division 7B,Division 7C,REG,10/05/25_Fluffy Bunnies_@_Quacken,1909,44.7,1974,65,1946,55.3,1881,-65
144,10/05/25,Hungry Hatchlings,2,Blackouts,6,Division 8B,Division 8A,REG,10/05/25_Hungry Hatchlings_@_Blackouts,1731,67.1,1640,-91,1607,32.9,1698,91
145,10/05/25,BLU Bombers,10,Spittin'' Llamas,3,Division 7C,Division 8A,REG,10/05/25_BLU Bombers_@_Spittin'' Llamas,1887,69.6,1942,55,1742,30.4,1687,-55
146,10/05/25,Rainier Reindeers HC-9,3,Khaos,2,Division 9B,Division 9A,REG,10/05/25_Rainier Reindeers HC-9_@_Khaos,1436,49.7,1475,39,1438,50.3,1398,-40
147,10/05/25,Orange Crush,3,Yacht Flippers,3,Division 9B,Division 9A,REG,10/05/25_Orange Crush_@_Yacht Flippers,1306,33.7,1320,14,1423,66.3,1409,-14
148,10/05/25,Seattle Freeze,6,Monarchs 6C,3,Division 7A,Division 6C,REG,10/05/25_Seattle Freeze_@_Monarchs 6C,2237,23.1,2341,104,2446,76.9,2343,-103
149,10/05/25,Gremlins Hockey,4,Frozen Assets,7,Division 9A,Division 9A,REG,10/05/25_Gremlins Hockey_@_Frozen Assets,1529,78.7,1428,-101,1302,21.3,1403,101
150,10/05/25,Mudflaps,4,Trash Pandas 7 Landis,3,Division 6D,Division 7A,REG,10/05/25_Mudflaps_@_Trash Pandas 7 Landis,2360,67.9,2386,26,2230,32.1,2204,-26
151,10/05/25,Purple Reign,9,Purple Puck Eaters,1,Division 9B,Division 9B,REG,10/05/25_Purple Reign_@_Purple Puck Eaters,1254,78.9,1294,40,1025,21.1,984,-41
152,10/05/25,Spicy Kittens,5,Mighty Moose,3,Division 9B,Division 9B,REG,10/05/25_Spicy Kittens_@_Mighty Moose,1446,77.9,1473,27,1227,22.1,1200,-27
153,10/05/25,Coyotes,1,Barrel Aged Brewzers,0,Division 6C,Division 6D,REG,10/05/25_Coyotes_@_Barrel Aged Brewzers,2421,54.1,2457,36,2392,45.9,2355,-37
154,10/05/25,Glow Sticks,5,Toe Dragons,2,Division 8A,Division 8B,REG,10/05/25_Glow Sticks_@_Toe Dragons,1675,37.9,1760,85,1761,62.1,1676,-85
155,10/05/25,Trash Pandas Garbage Legacy,1,Blades,4,Division 6D,Division 6D,REG,10/05/25_Trash Pandas Garbage Legacy_@_Blades,2394,49.6,2333,-61,2397,50.4,2458,61
156,10/05/25,Wranglers,1,Greenhorns,1,Division 6D,Division 6C,REG,10/05/25_Wranglers_@_Greenhorns,2515,49.7,2517,2,2516,50.3,2514,-2
157,10/05/25,Real Bacon,5,Hackers,1,Division 6C,Division 6C,REG,10/05/25_Real Bacon_@_Hackers,2352,27.1,2458,106,2524,72.9,2418,-106
158,10/05/25,Not Sure 7A,3,Birrds,2,Division 7A,Division 7B,REG,10/05/25_Not Sure 7A_@_Birrds,2275,76.8,2294,19,2066,23.2,2048,-18
159,10/05/25,SEA Cucumbers,2,Seal Team Sticks,3,Division 8B,Division 8B,REG,10/05/25_SEA Cucumbers_@_Seal Team Sticks,1645,29.2,1624,-21,1798,70.8,1818,20
160,10/05/25,Rainiers,5,Fighting Clams,2,Division 8B,Division 9A,REG,10/05/25_Rainiers_@_Fighting Clams,1584,40.6,1665,81,1650,59.4,1568,-82
161,10/05/25,Ice Breakers,5,Red Zeppelin,2,Division 10A,Division 10A,REG,10/05/25_Ice Breakers_@_Red Zeppelin,1056,59.9,1112,56,987,40.1,930,-57
162,10/05/25,Seattle Slapshots,4,Blackbirds,0,Division 8B,Division 9A,REG,10/05/25_Seattle Slapshots_@_Blackbirds,1620,45.0,1701,81,1655,55.0,1574,-81
163,10/05/25,Pond Pigeons,1,Cascadians HC,8,Division 7C,Division 7A,REG,10/05/25_Pond Pigeons_@_Cascadians HC,1854,8.7,1841,-13,2263,91.3,2276,13
164,10/05/25,Mighty Boosh,0,Icemen,3,Division 6B,Division 6B,REG,10/05/25_Mighty Boosh_@_Icemen,2509,57.3,2438,-71,2458,42.7,2530,72
165,10/05/25,Tropical Punchers,2,Beer Dragons,3,Division 9B,Division 9B,REG,10/05/25_Tropical Punchers_@_Beer Dragons,1035,68.5,985,-50,900,31.5,949,49
166,10/05/25,Sockeyes Div 8,3,Scrooge McPuck,1,Division 8A,Division 8A,REG,10/05/25_Sockeyes Div 8_@_Scrooge McPuck,1753,48.9,1814,61,1761,51.1,1700,-61
167,10/05/25,Honey Badgers,2,Raiders,1,Division 6C,Division 6D,REG,10/05/25_Honey Badgers_@_Raiders,2372,24.6,2430,58,2566,75.4,2508,-58
168,10/05/25,Doom Clouds,4,Golden Mules,1,Division 10A,Division 10A,REG,10/05/25_Doom Clouds_@_Golden Mules,936,61.8,990,54,853,38.2,799,-54
169,10/05/25,Chucklepucks,9,Seattle Dogs,3,Division 7A,Division 7C,REG,10/05/25_Chucklepucks_@_Seattle Dogs,2174,88.1,2195,21,1827,11.9,1806,-21
170,10/05/25,Seals Lower,7,Hampton West Hockey Club,0,Division 7A,Division 7B,REG,10/05/25_Seals Lower_@_Hampton West Hockey Club,2263,52.3,2348,85,2247,47.7,2162,-85
171,10/05/25,Roughnecks Mobile Infantry,2,Iced Awesome,2,Division 7B,Division 7B,REG,10/05/25_Roughnecks Mobile Infantry_@_Iced Awesome,2029,50.2,2031,2,2028,49.8,2026,-2
172,10/05/25,LKI,1,Bandits,4,Division 7C,Division 7B,REG,10/05/25_LKI_@_Bandits,1877,31.6,1838,-39,2011,68.4,2049,38
173,10/06/25,Alpuckas,7,Brewzers OGB,4,Division 5D,Division 6A,REG,10/06/25_Alpuckas_@_Brewzers OGB,2710,38.1,2795,85,2795,61.9,2710,-85
174,10/06/25,Rainier Reindeer HC-6B,4,Dumb Pucks,4,Division 6B,Division 6B,REG,10/06/25_Rainier Reindeer HC-6B_@_Dumb Pucks,2776,72.1,2761,-15,2611,27.9,2626,15
175,10/06/25,Dirty Couch Hockey Club,0,Fossils,4,Division 6B,Division 6A,REG,10/06/25_Dirty Couch Hockey Club_@_Fossils,2677,24.1,2646,-31,2876,75.9,2907,31
176,10/06/25,Stingers,4,Seals 5D,3,Division 5C,Division 5D,REG,10/06/25_Stingers_@_Seals 5D,2790,28.9,2845,55,2947,71.1,2891,-56
177,10/06/25,Squids,2,PussyCats,4,Division 6A,Division 6A,REG,10/06/25_Squids_@_PussyCats,2606,29.7,2575,-31,2755,70.3,2786,31
178,10/06/25,Flying Monkeys,3,Jokres,1,Division 6A,Division 6B,REG,10/06/25_Flying Monkeys_@_Jokres,2386,11.4,2487,101,2742,88.6,2641,-101
179,10/06/25,Renegades,7,Bullets,1,Division 5B,Division 5C,REG,10/06/25_Renegades_@_Bullets,3002,63.9,3064,62,2903,36.1,2841,-62
180,10/06/25,Dumpster Fire,2,Yetis,2,Division 5A,Division 5C,REG,10/06/25_Dumpster Fire_@_Yetis,3010,44.7,3016,6,3047,55.3,3040,-7
181,10/06/25,WKUP-5,9,Monarchs 5D,3,Division 5B,Division 5D,REG,10/06/25_WKUP-5_@_Monarchs 5D,2933,35.9,3039,106,3033,64.1,2927,-106
182,10/06/25,Ice-O-Topes,5,Reapers,1,Division 5A,Division 5B,REG,10/06/25_Ice-O-Topes_@_Reapers,2920,52.4,2991,71,2903,47.6,2833,-70
