Game#,Date,Away Team,Away Score,Home Team,Home Score,Away Division,Home Division,Game Type
,15-Feb-26,Iced Awesome,3,Hampton West Hockey Club,3,Division 7B,Division 7B,REG
,15-Feb-26,Mighty Moose,6,Tropical Punchers,0,Division 9B,Division 9B,REG
,15-Feb-26,Winter 26 New Div 10 Purple,0,Red Zeppelin,9,Division 10A,Division 10A,REG
,15-Feb-26,Ice Breakers,7,Doom Clouds,5,Division 10A,Division 10A,REG
,15-Feb-26,Quacken,2,Seattle Dogs,5,Division 7C,Division 7C,REG
,15-Feb-26,Seals Lower,1,Not Sure 7A,5,Division 7A,Division 7A,REG
,15-Feb-26,Hungry Hatchlings,0,SEA Cucumbers,9,Division 8B,Division 8B,REG
,15-Feb-26,Orange Crush,2,Spicy Kittens,7,Division 9B,Division 9B,REG
,15-Feb-26,Birrds,4,Bandits,4,Division 7B,Division 7B,REG
,15-Feb-26,Gremlins Hockey,3,Yacht Flippers,3,Division 9A,Division 9A,REG
,15-Feb-26,Seattle Freeze,2,Chucklepucks,8,Division 7A,Division 7A,REG
,16-Feb-26,Hackers,0,Monarchs 6C,7,Division 6C,Division 6C,REG
,16-Feb-26,Dumpster Fire,7,Hooligans,5,Division 5A,Division 4C,REG
,16-Feb-26,Barrel Aged Brewzers,4,Wranglers,2,Division 6D,Division 6D,REG
,16-Feb-26,Roughnecks - Game Theory,5,Not Sure 5A,4,Division 5A,Division 5A,REG
,16-Feb-26,Icemen,0,Dirty Couch Hockey Club,11,Division 6B,Division 6B,REG
,16-Feb-26,Fossils,4,Flying Monkeys,2,Division 6A,Division 6A,REG
,16-Feb-26,Piranhas,2,Gamblers,0,Division 5C,Division 5C,REG
,16-Feb-26,PussyCats,3,Brewzers OGB,5,Division 6A,Division 6A,REG
,16-Feb-26,BSOD,3,Wolves,7,Division 4C,Division 4C,REG
,16-Feb-26,Mighty Boosh,2,Dumb Pucks,9,Division 6B,Division 6B,REG
,16-Feb-26,Monarchs 5D,4,Lumberjacks,11,Division 5D,Division 5D,REG
,16-Feb-26,Rainier Reindeer HC-6B,3,Jokres,4,Division 6B,Division 6B,REG
,16-Feb-26,Trash Pandas Garbage Legacy,3,Blades,3,Division 6D,Division 6D,REG
,16-Feb-26,Midnight Twist,12,Squids,0,Division 6A,Division 6A,REG
,16-Feb-26,Greenhorns,5,Real Bacon,4,Division 6C,Division 6C,REG
,16-Feb-26,Top Cheddar,2,Ice-O-Topes,4,Division 5A,Division 5A,REG
,17-Feb-26,Steelhead,3,Goal Diggers,2,Division 4A,Division 4A,REG
,17-Feb-26,40+ Advanced Tagami,2,40+ Advanced Bakers Dozen,9,40+ Advanced Winter 2026,40+ Advanced Winter 2026,REG
,17-Feb-26,40+ Advanced Gritty Pylons,0,40+ Advanced Whiskey Dekes,1,40+ Advanced Winter 2026,40+ Advanced Winter 2026,REG
,17-Feb-26,White Yetis,3,Grey Dust Bunnies,1,Women''s Division Winter 2026,Women''s Division Winter 2026,REG
,17-Feb-26,Rink Flamingos,3,Red Hots,0,Women''s Division Winter 2026,Women''s Division Winter 2026,REG
,17-Feb-26,Night Owls,6,Greasy Weasels,3,Division 4B,Division 4B,REG
,17-Feb-26,Stingers,7,Bullets,4,Division 5C,Division 5C,REG
,17-Feb-26,Edible Arrangements,5,LLUA,6,Division 4C,Division 4C,REG
,17-Feb-26,DevilFish,3,Moose Knuckle,4,Division 4C,Division 4C,REG
,17-Feb-26,40+ Advanced Gratiot,1,40+ Advanced Falk,4,40+ Advanced Winter 2026,40+ Advanced Winter 2026,REG
,17-Feb-26,Sirens,2,Pineapple Express,2,Women''s Division Winter 2026,Women''s Division Winter 2026,REG
,17-Feb-26,Black Sheesh,2,Blue Footed Bloobies,4,Women''s Division Winter 2026,Women''s Division Winter 2026,REG
,17-Feb-26,Shockers,0,Breakers,2,Division 3B,Division 3B,REG
,18-Feb-26,40+ Carl''s Seniors,4,40+ Gritty Pylons,4,40+ Winter 2026,40+ Winter 2026,REG
,18-Feb-26,Coconut Corgis,3,Chinooks,6,Division 4A,Division 4A,REG
,18-Feb-26,40+ Rough Draft,7,40+ Mid-Ice Crisis,2,40+ Winter 2026,40+ Winter 2026,REG
,18-Feb-26,WKUP-5,2,Renegades,1,Division 5B,Division 5B,REG
,18-Feb-26,Buck Wild,8,Schilling Cider,6,Division 4B,Division 4B,REG
,18-Feb-26,Mighty Mallards,10,Kraken Up,3,Division 4B,Division 4B,REG
,18-Feb-26,Sasquatch,7,MMHC,1,Division 3B,Division 3B,REG
,18-Feb-26,40+ Coldtimers,5,40+ Geri Hat Tricks,2,40+ Winter 2026,40+ Winter 2026,REG
,18-Feb-26,Koronis Motors,3,The Brigade,3,Division 2,Division 2,REG
,18-Feb-26,Skateful Dead,3,Maple Bars,6,Division 4A,Division 4A,REG
,18-Feb-26,40+ Red Flags,0,40+ Puck Dynasty,3,40+ Winter 2026,40+ Winter 2026,REG
,18-Feb-26,Rhinos,5,Puget Sound Pigeons,7,Division 3A,Division 3A,REG
,18-Feb-26,40+ Assisted Living,4,40+ Rusty Blades,6,40+ Winter 2026,40+ Winter 2026,REG
,18-Feb-26,Black Katz,7,Alpuckas,2,Division 5D,Division 5D,REG
,18-Feb-26,Reapers,6,Yetis,5,Division 5B,Division 5C,REG
,18-Feb-26,Dead Rabbits,7,Skeletons,2,Division 4C,Division 4C,REG
,19-Feb-26,ESB,2,Seattle Supernova,5,Division 1A,Division 1A,REG
,19-Feb-26,Bar Down Transportation,5,Bombers,4,Division 3A,Division 3B,REG
,19-Feb-26,Trash Pandas 5B,2,Seagulls,4,Division 5B,Division 5B,REG
,19-Feb-26,The Herd,0,Eagles,6,Division 3A,Division 3A,REG
,19-Feb-26,Seals 5D,1,Highlanders,6,Division 5D,Division 5D,REG
,19-Feb-26,Falcons,13,NW Stars,4,Division 1A,Division 1A,REG
,19-Feb-26,Northwest Crabs,4,Pull Tab Bandits,4,Division 2,Division 2,REG
,19-Feb-26,ALTP,6,Mustangs,2,Division 1A,Division 1A,REG
,19-Feb-26,Chiefs,5,The Mighty Geoducks,5,Division 2,Division 2,REG
,19-Feb-26,Mavericks,2,Red Dog,3,Division 2,Division 2,REG
,19-Feb-26,Sabercats,2,Puckbuddies,5,Division 3B,Division 3B,REG
,22-Feb-26,Toe Dragons,1,Rainiers,4,Division 8B,Division 8B,REG
,22-Feb-26,Tropical Punchers,3,Spicy Kittens,2,Division 9B,Division 9B,REG
,22-Feb-26,Bandits,4,Roughnecks Mobile Infantry,0,Division 7B,Division 7B,REG
,22-Feb-26,Rainier Reindeer HC-6B,8,Dumb Pucks,5,Division 6B,Division 6B,REG
,22-Feb-26,Sockeyes Div 8,7,Scrooge McPuck,3,Division 8A,Division 8A,REG
,22-Feb-26,Glow Sticks,0,Blackouts,1,Division 8A,Division 8A,REG
,22-Feb-26,Coyotes,6,Hackers,1,Division 6C,Division 6C,REG
,22-Feb-26,Greenhorns,7,Honey Badgers,6,Division 6C,Division 6C,REG
,22-Feb-26,Frozen Assets,5,Khaos,3,Division 9A,Division 9A,REG
,22-Feb-26,Not Sure 7A,3,Chucklepucks,0,Division 7A,Division 7A,REG
,22-Feb-26,Fighting Clams,3,Yacht Flippers,6,Division 9A,Division 9A,REG
,22-Feb-26,Quacken,3,Los Tigres,3,Division 7C,Division 7C,REG
,22-Feb-26,Seal Team Sticks,2,SEA Cucumbers,2,Division 8B,Division 8B,REG
,22-Feb-26,Seattle Dogs,3,Pond Pigeons,2,Division 7C,Division 7C,REG
,22-Feb-26,Flying Monkeys,1,Squids,11,Division 6A,Division 6A,REG
,22-Feb-26,Blackbirds,0,Gremlins Hockey,3,Division 9A,Division 9A,REG
,22-Feb-26,Beer Dragons,0,Purple Puck Eaters,5,Division 9B,Division 9B,REG
,22-Feb-26,Ice Breakers,5,Red Zeppelin,2,Division 10A,Division 10A,REG
,22-Feb-26,Hungry Hatchlings,2,Seattle Slapshots,5,Division 8B,Division 8B,REG
,22-Feb-26,Iced Awesome,3,Birrds,8,Division 7B,Division 7B,REG
,22-Feb-26,Brewzers OGB,5,Midnight Twist,4,Division 6A,Division 6A,REG
,22-Feb-26,Doom Clouds,4,Banana Blades,1,Division 10A,Division 10A,REG
,22-Feb-26,Orange Crush,3,Purple Reign,0,Division 9B,Division 9B,REG
,22-Feb-26,Mighty Moose,2,Rainier Reindeers HC-9,0,Division 9B,Division 9B,REG
,22-Feb-26,Seals Lower,1,Trash Pandas 7 Landis,4,Division 7A,Division 7A,REG
,22-Feb-26,Spittin'' Llamas,0,Orcas,3,Division 8A,Division 8A,REG
,22-Feb-26,Seattle Freeze,6,Cascadians HC,8,Division 7A,Division 7A,REG
,22-Feb-26,Golden Mules,8,Winter 26 New Div 10 Purple,1,Division 10A,Division 10A,REG
,22-Feb-26,Mudflaps,3,Blades,0,Division 6D,Division 6D,REG
,22-Feb-26,Raiders,2,Wranglers,5,Division 6D,Division 6D,REG
,22-Feb-26,LKI,0,BLU Bombers,1,Division 7C,Division 7C,REG
,22-Feb-26,Hampton West Hockey Club,2,Fluffy Bunnies,1,Division 7B,Division 7B,REG
,23-Feb-26,Real Bacon,3,Monarchs 6C,10,Division 6C,Division 6C,REG
,23-Feb-26,Wolves,3,Skeletons,1,Division 4C,Division 4C,REG
,23-Feb-26,Skateful Dead,2,Coconut Corgis,6,Division 4A,Division 4A,REG
,23-Feb-26,Jokres,6,Icemen,1,Division 6B,Division 6B,REG
,23-Feb-26,Fossils,6,PussyCats,1,Division 6A,Division 6A,REG
,23-Feb-26,Roughnecks - Game Theory,6,Dumpster Fire,3,Division 5A,Division 5A,REG
,23-Feb-26,Trash Pandas Garbage Legacy,3,Barrel Aged Brewzers,8,Division 6D,Division 6D,REG
,23-Feb-26,Maple Bars,,Goal Diggers,,Division 4A,Division 4A,
,23-Feb-26,Piranhas,1,Yetis,8,Division 5C,Division 5C,REG
,23-Feb-26,Stingers,4,WKUP-5,3,Division 5C,Division 5B,REG
,23-Feb-26,Trash Pandas 5B,7,Reapers,5,Division 5B,Division 5B,REG
,23-Feb-26,BSOD,1,Moose Knuckle,10,Division 4C,Division 4C,REG
,23-Feb-26,Not Sure 5A,6,Ice-O-Topes,3,Division 5A,Division 5A,REG
,23-Feb-26,Dirty Couch Hockey Club,,Mighty Boosh,,Division 6B,Division 6B,
,23-Feb-26,Alpuckas,1,Seals 5D,4,Division 5D,Division 5D,REG
,24-Feb-26,40+ Advanced Bakers Dozen,2,40+ Advanced Gritty Pylons,5,40+ Advanced Winter 2026,40+ Advanced Winter 2026,REG
,24-Feb-26,Sabercats,6,Breakers,2,Division 3B,Division 3B,REG
,24-Feb-26,Red Hots,0,Pineapple Express,4,Women''s Division Winter 2026,Women''s Division Winter 2026,REG
,24-Feb-26,Mavericks,7,Pheasants,4,Division 2,Division 2,REG
,24-Feb-26,White Yetis,6,Black Sheesh,2,Women''s Division Winter 2026,Women''s Division Winter 2026,REG
,24-Feb-26,40+ Advanced Gratiot,7,40+ Advanced Tagami,3,40+ Advanced Winter 2026,40+ Advanced Winter 2026,REG
,24-Feb-26,Rink Flamingos,3,Grey Dust Bunnies,2,Women''s Division Winter 2026,Women''s Division Winter 2026,REG
,24-Feb-26,Rhinos,5,Bar Down Transportation,2,Division 3A,Division 3A,REG
,24-Feb-26,40+ Advanced Falk,6,40+ Advanced Whiskey Dekes,2,40+ Advanced Winter 2026,40+ Advanced Winter 2026,REG
,24-Feb-26,Monarchs 5D,2,Black Katz,6,Division 5D,Division 5D,REG
,24-Feb-26,Sirens,0,Blue Footed Bloobies,4,Women''s Division Winter 2026,Women''s Division Winter 2026,REG
,25-Feb-26,Seagulls,1,Renegades,3,Division 5B,Division 5B,REG
,25-Feb-26,Puget Sound Pigeons,6,Eagles,1,Division 3A,Division 3A,REG
,25-Feb-26,40+ Carl''s Seniors,3,40+ Rusty Blades,3,40+ Winter 2026,40+ Winter 2026,REG
,25-Feb-26,40+ Red Flags,4,40+ Gritty Pylons,4,40+ Winter 2026,40+ Winter 2026,REG
,25-Feb-26,40+ Rough Draft,5,40+ Geri Hat Tricks,0,40+ Winter 2026,40+ Winter 2026,REG
,25-Feb-26,The Mighty Geoducks,5,The Brigade,4,Division 2,Division 2,REG
,25-Feb-26,Koronis Motors,8,Pull Tab Bandits,5,Division 2,Division 2,REG
,25-Feb-26,Kraken Up,5,Greasy Weasels,2,Division 4B,Division 4B,REG
,25-Feb-26,Gamblers,0,Bullets,1,Division 5C,Division 5C,REG
,25-Feb-26,Mighty Mallards,6,Schilling Cider,3,Division 4B,Division 4B,REG
,25-Feb-26,40+ Puck Dynasty,8,40+ Mid-Ice Crisis,3,40+ Winter 2026,40+ Winter 2026,REG
,25-Feb-26,Sasquatch,2,Bombers,2,Division 3B,Division 3B,REG
,25-Feb-26,Shockers,3,The Herd,6,Division 3B,Division 3A,REG
,25-Feb-26,40+ Assisted Living,4,40+ Coldtimers,4,40+ Winter 2026,40+ Winter 2026,REG
,25-Feb-26,Night Owls,3,Buck Wild,5,Division 4B,Division 4B,REG
,26-Feb-26,Puckbuddies,4,MMHC,3,Division 3B,Division 3B,REG
,26-Feb-26,DevilFish,3,Hooligans,3,Division 4C,Division 4C,REG
,26-Feb-26,Lumberjacks,1,Highlanders,4,Division 5D,Division 5D,REG
,26-Feb-26,ESB,5,Mustangs,2,Division 1A,Division 1A,REG
,26-Feb-26,Chinooks,3,Steelhead,5,Division 4A,Division 4A,REG
,26-Feb-26,ALTP,4,Falcons,7,Division 1A,Division 1A,REG
,26-Feb-26,Edible Arrangements,6,Top Cheddar,2,Division 4C,Division 5A,REG
,26-Feb-26,Chiefs,7,Red Dog,3,Division 2,Division 2,REG
,26-Feb-26,Seattle Supernova,3,NW Stars,4,Division 1A,Division 1A,REG
,26-Feb-26,Dead Rabbits,2,LLUA,3,Division 4C,Division 4C,REG
,27-Feb-26,Tropical Punchers,1,Purple Reign,2,Division 9B,Division 9B,REG
,28-Feb-26,Seattle Dogs,0,LKI,8,Division 7C,Division 7C,REG
,28-Feb-26,BLU Bombers,6,Quacken,6,Division 7C,Division 7C,REG
,28-Feb-26,Pond Pigeons,1,Los Tigres,5,Division 7C,Division 7C,REG
,1-Mar-26,Flying Monkeys,3,Midnight Twist,0,Division 6A,Division 6A,REG
,1-Mar-26,Yacht Flippers,4,Khaos,8,Division 9A,Division 9A,REG
,1-Mar-26,Scrooge McPuck,3,Orcas,5,Division 8A,Division 8A,REG
,1-Mar-26,Cascadians HC,12,Seals Lower,2,Division 7A,Division 7A,REG
,1-Mar-26,Gamblers,1,Stingers,5,Division 5C,Division 5C,REG
,1-Mar-26,Mudflaps,4,Trash Pandas Garbage Legacy,5,Division 6D,Division 6D,REG
,1-Mar-26,Fluffy Bunnies,6,Birrds,3,Division 7B,Division 7B,REG
,1-Mar-26,Orange Crush,4,Beer Dragons,2,Division 9B,Division 9B,REG
,1-Mar-26,Highlanders,0,Black Katz,4,Division 5D,Division 5D,REG
,1-Mar-26,Seal Team Sticks,4,Hungry Hatchlings,4,Division 8B,Division 8B,REG
,1-Mar-26,Iced Awesome,2,Bandits,2,Division 7B,Division 7B,REG
,1-Mar-26,Chucklepucks,4,Trash Pandas 7 Landis,0,Division 7A,Division 7A,REG
,1-Mar-26,SEA Cucumbers,0,Rainiers,0,Division 8B,Division 8B,REG
,1-Mar-26,Winter 26 New Div 10 Purple,0,Ice Breakers,10,Division 10A,Division 10A,REG
,1-Mar-26,Blades,2,Wranglers,8,Division 6D,Division 6D,REG
,1-Mar-26,Bullets,2,Yetis,2,Division 5C,Division 5C,REG
,1-Mar-26,Hampton West Hockey Club,4,Roughnecks Mobile Infantry,3,Division 7B,Division 7B,REG
,1-Mar-26,Lumberjacks,7,Seals 5D,5,Division 5D,Division 5D,REG
,1-Mar-26,Not Sure 7A,3,Seattle Freeze,1,Division 7A,Division 7A,REG
,1-Mar-26,Sockeyes Div 8,2,Glow Sticks,4,Division 8A,Division 8A,REG
,1-Mar-26,Brewzers OGB,2,Fossils,4,Division 6A,Division 6A,REG
,1-Mar-26,Fighting Clams,1,Gremlins Hockey,1,Division 9A,Division 9A,REG
,1-Mar-26,Blackouts,2,Spittin'' Llamas,3,Division 8A,Division 8A,REG
,1-Mar-26,Monarchs 6C,2,Honey Badgers,3,Division 6C,Division 6C,REG
,1-Mar-26,Mighty Moose,4,Purple Puck Eaters,4,Division 9B,Division 9B,REG
,1-Mar-26,Blackbirds,1,Frozen Assets,5,Division 9A,Division 9A,REG
,1-Mar-26,Banana Blades,1,Red Zeppelin,11,Division 10A,Division 10A,REG
,1-Mar-26,Seattle Slapshots,3,Toe Dragons,2,Division 8B,Division 8B,REG
,1-Mar-26,Doom Clouds,3,Golden Mules,5,Division 10A,Division 10A,REG
,1-Mar-26,Greenhorns,0,Coyotes,5,Division 6C,Division 6C,REG
,1-Mar-26,Spicy Kittens,4,Rainier Reindeers HC-9,3,Division 9B,Division 9B,REG
,1-Mar-26,Icemen,1,Dumb Pucks,1,Division 6B,Division 6B,REG
,2-Mar-26,Real Bacon,2,Hackers,4,Division 6C,Division 6C,REG
,2-Mar-26,Squids,3,PussyCats,5,Division 6A,Division 6A,REG
,2-Mar-26,Rainier Reindeer HC-6B,2,Dirty Couch Hockey Club,2,Division 6B,Division 6B,REG
,2-Mar-26,Not Sure 5A,6,Top Cheddar,2,Division 5A,Division 5A,REG
,2-Mar-26,BSOD,2,Hooligans,6,Division 4C,Division 4C,REG
,2-Mar-26,Seagulls,2,WKUP-5,7,Division 5B,Division 5B,REG
,2-Mar-26,Jokres,6,Mighty Boosh,3,Division 6B,Division 6B,REG
,2-Mar-26,Monarchs 5D,1,Alpuckas,5,Division 5D,Division 5D,REG
,2-Mar-26,Trash Pandas 5B,4,Piranhas,6,Division 5B,Division 5C,REG
,2-Mar-26,Roughnecks - Game Theory,0,DevilFish,6,Division 5A,Division 4C,REG
,2-Mar-26,Renegades,4,Reapers,4,Division 5B,Division 5B,REG
,2-Mar-26,Ice-O-Topes,4,Dumpster Fire,4,Division 5A,Division 5A,REG
,2-Mar-26,Barrel Aged Brewzers,8,Raiders,7,Division 6D,Division 6D,REG
,3-Mar-26,Rink Flamingos,3,White Yetis,0,Women''s Division Winter 2026,Women''s Division Winter 2026,REG
,3-Mar-26,Pineapple Express,3,Grey Dust Bunnies,3,Women''s Division Winter 2026,Women''s Division Winter 2026,REG
,3-Mar-26,Chiefs,7,Pheasants,8,Division 2,Division 2,REG
,3-Mar-26,Sabercats,5,Shockers,5,Division 3B,Division 3B,REG
,3-Mar-26,Sirens,3,Black Sheesh,5,Women''s Division Winter 2026,Women''s Division Winter 2026,REG
,3-Mar-26,40+ Advanced Falk,2,40+ Advanced Gritty Pylons,7,40+ Advanced Winter 2026,40+ Advanced Winter 2026,REG
,3-Mar-26,Red Hots,1,Blue Footed Bloobies,2,Women''s Division Winter 2026,Women''s Division Winter 2026,REG
,3-Mar-26,40+ Advanced Whiskey Dekes,1,40+ Advanced Tagami,5,40+ Advanced Winter 2026,40+ Advanced Winter 2026,REG
,3-Mar-26,Buck Wild,1,Mighty Mallards,2,Division 4B,Division 4B,REG
,3-Mar-26,MMHC,0,Breakers,6,Division 3B,Division 3B,REG
,3-Mar-26,40+ Advanced Gratiot,2,40+ Advanced Bakers Dozen,6,40+ Advanced Winter 2026,40+ Advanced Winter 2026,REG
,4-Mar-26,40+ Rough Draft,5,40+ Coldtimers,6,40+ Winter 2026,40+ Winter 2026,REG
,4-Mar-26,Koronis Motors,3,Northwest Crabs,7,Division 2,Division 2,REG
,4-Mar-26,Skateful Dead,2,Chinooks,7,Division 4A,Division 4A,REG
,4-Mar-26,40+ Puck Dynasty,7,40+ Geri Hat Tricks,0,40+ Winter 2026,40+ Winter 2026,REG
,4-Mar-26,Dead Rabbits,2,Edible Arrangements,2,Division 4C,Division 4C,REG
,4-Mar-26,Puget Sound Pigeons,3,The Herd,3,Division 3A,Division 3A,REG
,4-Mar-26,40+ Red Flags,4,40+ Rusty Blades,3,40+ Winter 2026,40+ Winter 2026,REG
,4-Mar-26,40+ Mid-Ice Crisis,2,40+ Gritty Pylons,4,40+ Winter 2026,40+ Winter 2026,REG
,4-Mar-26,Skeletons,,Moose Knuckle,,Division 4C,Division 4C,
,4-Mar-26,Kraken Up,1,Night Owls,4,Division 4B,Division 4B,REG
,4-Mar-26,Sasquatch,5,Rhinos,3,Division 3B,Division 3A,REG
,4-Mar-26,40+ Carl''s Seniors,2,40+ Assisted Living,8,40+ Winter 2026,40+ Winter 2026,REG
,4-Mar-26,The Brigade,2,Red Dog,3,Division 2,Division 2,REG
